134.122.94.92 - - [23/Sep/2024:10:53:08 +0000] "GET / HTTP/1.1" 200 1329 "https://pentest-switzerland.com" "Mozilla/5.0 (Windows NT 10.0; rv:127.0) Gecko/20100101 Firefox/127.0"
172.69.222.108 - - [23/Sep/2024:12:37:11 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
172.68.50.148 - - [23/Sep/2024:12:48:22 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
172.68.159.5 - - [23/Sep/2024:13:13:08 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.96 Version/17.0 Mobile/15E148 Safari/604.1"
172.71.103.23 - - [23/Sep/2024:13:13:11 +0000] "GET /favicon.ico HTTP/1.1" 404 184 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.86 Version/17.0 Mobile/15E148 Safari/604.1"
172.68.50.83 - - [23/Sep/2024:13:14:00 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
172.68.50.150 - - [23/Sep/2024:13:21:34 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
162.158.119.138 - - [23/Sep/2024:13:57:35 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
172.70.127.76 - - [23/Sep/2024:14:27:49 +0000] "GET /.well-known/acme-challenge/IKIQGTJB-3ORB0JT4Y_J6IMI3Y3_4UB_ HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
162.158.189.155 - - [23/Sep/2024:14:34:32 +0000] "GET /.well-known/acme-challenge/3P_2PWX32U1OEQHDT6-JA81C7LA_TEY1 HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
205.169.39.49 - - [23/Sep/2024:15:30:28 +0000] "GET / HTTP/2.0" 200 596 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
172.71.158.164 - - [23/Sep/2024:16:55:21 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
172.70.127.120 - - [23/Sep/2024:17:28:21 +0000] "GET /.well-known/acme-challenge/_1FD2WGAHXPV7AR42TTXK_R-8EHIVG3L HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
108.162.226.238 - - [23/Sep/2024:17:33:53 +0000] "GET /.well-known/acme-challenge/NEFBL37OXPJ5BBBABJSTYFVDPBKK9A6F HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
172.71.167.72 - - [23/Sep/2024:18:41:50 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
172.71.99.107 - - [23/Sep/2024:18:52:54 +0000] "GET /.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/607.2.6 (KHTML, like Gecko) Version/12.1.1 Safari/607.2.6 Maxthon/5.1.132"
172.69.33.107 - - [23/Sep/2024:19:07:44 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
172.71.82.31 - - [23/Sep/2024:19:37:12 +0000] "GET /wp-login.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0"
172.70.126.165 - - [23/Sep/2024:20:27:45 +0000] "GET /.well-known/acme-challenge/WSQKASDH0U9UOCWFN-1UHKWXLM48B74Q HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
172.71.124.9 - - [23/Sep/2024:20:34:12 +0000] "GET /.well-known/acme-challenge/DQVFF3G9APA_LN3B7F3NIV8JP9D5WUQR HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
89.104.101.161 - - [23/Sep/2024:22:25:40 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
176.53.222.224 - - [23/Sep/2024:22:25:40 +0000] "GET /favicon.ico HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
172.69.135.78 - - [23/Sep/2024:22:50:48 +0000] "GET /.git/config HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.1 (KHTML, like Gecko) Maxthon/3.0.8.2 Safari/533.1"
172.69.33.245 - - [23/Sep/2024:22:53:50 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
172.69.23.185 - - [23/Sep/2024:23:16:36 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
172.69.135.17 - - [23/Sep/2024:23:16:38 +0000] "GET /Public/home/js/check.js HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
162.158.167.73 - - [23/Sep/2024:23:16:39 +0000] "GET /static/admin/javascript/hetong.js HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
172.69.23.25 - - [23/Sep/2024:23:19:49 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
172.69.22.31 - - [23/Sep/2024:23:19:49 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
172.69.135.18 - - [23/Sep/2024:23:19:50 +0000] "GET /Public/home/js/check.js HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
162.158.167.73 - - [23/Sep/2024:23:19:51 +0000] "GET /static/admin/javascript/hetong.js HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
172.70.131.43 - - [23/Sep/2024:23:28:09 +0000] "GET /.well-known/acme-challenge/X601NT95PNEL9RUCOH_FG8W_6T4ZD4HE HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
172.70.142.128 - - [23/Sep/2024:23:34:07 +0000] "GET /.well-known/acme-challenge/RK3N9OS-79-67S86KS_V1LEW5PBSNYCY HTTP/1.1" 404 184 "-" "Cpanel-HTTP-Client/1.0"
172.70.160.177 - - [23/Sep/2024:23:35:10 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
172.70.39.191 - - [23/Sep/2024:23:35:17 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
172.70.43.136 - - [23/Sep/2024:23:35:20 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
172.69.135.78 - - [23/Sep/2024:23:35:22 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
172.70.43.91 - - [24/Sep/2024:00:09:29 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
172.68.245.63 - - [24/Sep/2024:00:09:34 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
162.158.166.185 - - [24/Sep/2024:00:09:35 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
162.158.222.27 - - [24/Sep/2024:00:12:53 +0000] "GET / HTTP/1.1" 200 752 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)"
162.158.222.129 - - [24/Sep/2024:00:12:55 +0000] "GET /favicon.ico HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)"
172.70.47.35 - - [24/Sep/2024:00:38:49 +0000] "GET /web.config HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.102.111 - - [24/Sep/2024:00:38:49 +0000] "GET /secrets.json HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.182.151 - - [24/Sep/2024:00:38:49 +0000] "GET /user_secrets.yml HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.182.94 - - [24/Sep/2024:00:38:49 +0000] "GET /config/production.json HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.182.227 - - [24/Sep/2024:00:38:49 +0000] "GET /.vscode/sftp.json HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.70.46.80 - - [24/Sep/2024:00:38:49 +0000] "GET /dump.sql HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.102.252 - - [24/Sep/2024:00:38:49 +0000] "GET /config.yaml HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.98.182 - - [24/Sep/2024:00:38:49 +0000] "GET / HTTP/1.1" 200 752 "-" "Go-http-client/1.1"
172.70.47.58 - - [24/Sep/2024:00:38:49 +0000] "GET /server.key HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.70.47.151 - - [24/Sep/2024:00:38:49 +0000] "GET /api/.env HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.99.165 - - [24/Sep/2024:00:38:49 +0000] "GET /_vti_pvt/service.pwd HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.102.218 - - [24/Sep/2024:00:38:49 +0000] "GET /phpinfo.php HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.98.224 - - [24/Sep/2024:00:38:49 +0000] "GET /etc/shadow HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.183.131 - - [24/Sep/2024:00:38:49 +0000] "GET /backup.sql HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.94.171 - - [24/Sep/2024:00:38:49 +0000] "GET /etc/ssl/private/server.key HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
141.101.76.144 - - [24/Sep/2024:00:38:49 +0000] "GET /config.yml HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.183.188 - - [24/Sep/2024:00:38:49 +0000] "GET /.ssh/id_rsa HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.94.215 - - [24/Sep/2024:00:38:49 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
141.101.76.59 - - [24/Sep/2024:00:38:49 +0000] "GET /config.json HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.102.113 - - [24/Sep/2024:00:38:49 +0000] "GET /config.xml HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.98.182 - - [24/Sep/2024:00:38:49 +0000] "GET /.svn/wc.db HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
141.101.76.126 - - [24/Sep/2024:00:38:49 +0000] "GET /.git/HEAD HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
141.101.76.59 - - [24/Sep/2024:00:38:49 +0000] "GET /database.sql HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.182.83 - - [24/Sep/2024:00:38:49 +0000] "GET /backup.zip HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.95.10 - - [24/Sep/2024:00:38:49 +0000] "GET /.env.production HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.102.112 - - [24/Sep/2024:00:38:49 +0000] "GET /_vti_pvt/authors.pwd HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.70.47.16 - - [24/Sep/2024:00:38:49 +0000] "GET /.ssh/id_ecdsa HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.70.46.83 - - [24/Sep/2024:00:38:49 +0000] "GET /cloud-config.yml HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.98.2 - - [24/Sep/2024:00:38:49 +0000] "GET /.kube/config HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
141.101.76.13 - - [24/Sep/2024:00:38:49 +0000] "GET /.aws/credentials HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.183.186 - - [24/Sep/2024:00:38:49 +0000] "GET /config.php HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.103.159 - - [24/Sep/2024:00:38:49 +0000] "GET /config/database.php HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.182.206 - - [24/Sep/2024:00:38:49 +0000] "GET /backup.tar.gz HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.70.47.31 - - [24/Sep/2024:00:38:49 +0000] "GET /server-status HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.103.133 - - [24/Sep/2024:00:38:49 +0000] "GET /docker-compose.yml HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.182.192 - - [24/Sep/2024:00:38:49 +0000] "GET /.env HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
172.71.99.45 - - [24/Sep/2024:00:38:49 +0000] "GET /feed HTTP/1.1" 404 184 "-" "Go-http-client/1.1"
